RecordID,Date,Time,Address,Longitude,Latitude,Group
14182,2016-02-12,19:35:00,1118 14th Ave Middletown OH 45044,-84.4042589,39.5012186,Dayton
14183,2016-02-11,18:05:00,2307 Superior Ave Middletown OH 45044,-84.384595,39.509757,Dayton
14185,2016-03-02,16:55:00,2071 Lamberton St Middletown OH 45044,-84.3703924,39.4926417,Dayton
14186,2016-03-03,10:55:00,4500 HANNAH DRIVE MIDDLETOWN OH 45044,-84.351342,39.507732,Dayton
14187,2016-04-01,01:20:00,2110 S Breiel Blvd Middletown OH 45044,-84.3539693,39.4907588,Dayton
14188,2016-07-08,11:10:00,1626 Lamberton Dr Middletown OH 45044,-84.3708972,39.4977658,Dayton
14189,2016-04-14,17:00:00,3919 BONITA DR MIDDLETOWN OH 45044,-84.3643212,39.4959909,Dayton
14190,2016-06-07,18:55:00,3200-3232 Plymouth Street Middletown OH 45044,-84.3741551,39.4927081,Dayton
14191,2016-04-25,21:05:00,2206 WILBRAHAM RD Middletown OH 45044,-84.387548,39.528464,Dayton
14192,2016-04-29,08:05:00,1420 VILLA CT MIDDLETOWN OH 45044,-84.362182,39.498885,Dayton
14193,2016-05-24,16:35:00,3121 Andrew St Middletown OH 45044,-84.399955,39.480626,Dayton
14194,2016-05-05,19:00:00,370 Bavarian St Middletown OH 45044,-84.3351547,39.5060616,Dayton
14195,2016-06-21,20:10:00,3125 TOWNE BLVD MIDDLETOWN OH 45044,-84.3319206,39.4901201,Dayton
14196,2016-06-29,05:55:00,1910 Woodlawn Ave Middletown OH 45044,-84.391387,39.506427,Dayton
14197,2016-07-01,01:15:00,612 Stanley St MIDDLETOWN OH 45044,-84.3829303,39.5056111,Dayton
14198,2016-07-11,17:10:00,1209 Calumet Ave Middletown OH 45044,-84.403152,39.5036739,Dayton
14199,2016-07-08,09:54:00,600 LAFAYETTE AVE MIDDLETOWN OH 45044,-84.4163709,39.4939367,Dayton
